full_text,cleaned,sentiment,label
dikit lagi aven buka kasino di IKN anjir jadi distrik lampu merah tengah hutan trs ntar yg dugem ama judi demitnya https://t.co/8z2sFRx0eF,dikit aven buka kasino ikn anjir distrik lampu merah hutan trs ntar yg dugem ama judi demitnya,negatif,0
Proyek konstruksi dan munculnya PSK/LC di sekitaran lokasi proyek itu satu paket. Gak cuma di IKN saja tapi hampir semuanya ada. Aku pernah terlibat bangun kilang gas di Aceh aja akhirnya muncul warung remang2 di sekitaran gerbang proyek setelah berapa bulan.,proyek konstruksi muncul psklc lokasi proyek paket gak ikn libat bangun kilang gas aceh aja muncul warung remang gerbang proyek,negatif,0
@v4nc1_b0zz Astagfirullah pelanggannya di IKN siapa aja ya,vncbzz astagfirullah langgan ikn aja ya,negatif,0
@lovingjaemark ikt siapanya ikn?,lovingjaemark ikt ikn,negatif,0
@Strategi_Bisnis Lebih mahal mana pembangunan ikn dgn solar panel lepas pantai?,strategibisnis mahal bangun ikn dgn solar panel lepas pantai,negatif,0
@Taqwa_10 @grizliss Bantengnomics melalui Jokowinomics... Lebih memilih membangun IKN daripada membenahi kota2 yg sudah ada...,taqwa grizliss bantengnomics jokowinomics pilih bangun ikn benah kota yg,negatif,0
Sudah pernah ku bilang IKN ini bakal jadi ibukota hantu macem Turkmenistan atau bahkan Myanmar. Terlalu buru2 ambil keputusan bikin ibukota pas mau lengser seolah kaya pengen nyari dana gede yang gampang cair biar bisa dikorupsi,ku bilang ikn ibukota hantu macem turkmenistan myanmar buru ambil putus bikin ibukota pas lengser olah kaya ken nyari dana gede gampang cair biar korupsi,negatif,0
@Mdy_Asmara1701 Kantor pos begitu besar .. hanya .. 1 2 3 .orang kelihatan.. Saya ke Kantor PELNI di jalan Kemayoran tahun 2018 sudah lama kosong kursi2 Stainles sudah karatan. Efek domino IKN ambisi 2 tahun sudah pindah ibu kota. Omongan tipu2 dari Jokowi mantep.,mdyasmara kantor pos orang lihat kantor pelni jalan mayor kosong kursi stainles karat efek domino ikn ambisi pindah kota omong tipu jokowi mantep,negatif,0
@tham878 Masya Allah luar biasa. Indonesia sudah membuat Ikn hasil kreativitas anak bangsa,tham masya allah indonesia ikn hasil kreativitas anak bangsa,negatif,0
Meuongie jalan jalan ke ikn https://t.co/RgriWwdMeR,meuongie jalan jalan ikn,negatif,0
@rearume Sebenarnya dalam misi rahasia untuk menjemput tuan putri @rearume ke istana IKN. Siap2 yah nanti blio roadshow startnya dr kampusmu ,rearume misi rahasia jemput tuan putri rearume istana ikn yah blio roadshow start dr kampus,negatif,0
@PlanCmillion @andreasrtobing_ @andreasrtobing_ Ya benar ada laporan prostitusi di IKN terutama online menurut berita lokal seperti Bekesah dan tvOnenews. Banyak pekerja seks datang dari luar seperti Yogyakarta dan Balikpapan karena peluang ekonomi dari proyek konstruksi. Satpol PP berusaha menangani,plancmillion andreasrtobing andreasrtobing ya lapor prostitusi ikn utama online berita lokal bekesah tvonenews kerja seks yogyakarta balikpapan peluang ekonomi proyek konstruksi satpol pp usaha tangan,negatif,0
Judul berita asli bahwa Prabowo bakal pakai dana haji untuk lanjutkan IKN? Ini judul berita editan dan Prabowo tidak pernah mengatakan hal tersebut. https://t.co/CQ3KQDPmOL,judul berita asli prabowo pakai dana haji ikn judul berita edit prabowo,negatif,0
@ThroughTheRainn ya tergantung orangnya kalo iman nggak kuat jadi deh gituan hahaha mereka butuh asupan dopamin di otak buat melepas penat/stress akibat kerja berat di ikn,throughtherainn ya gantung orang kalo iman nggak kuat deh gituan hahaha butuh asupan dopamin otak lepas penatstress akibat kerja berat ikn,negatif,1
@frz_tmr lah ini mah ikn,frztmr mah ikn,negatif,0
@Bubaks___ Butuh luxury shuttle buat pelanggan vip. Ready bpn/smd/sgt/btg ke ikn ,bubaks butuh luxury shuttle langgan vip ready bpnsmdsgtbtg ikn,negatif,1
Pemerintah (dari Presiden sih awalnya) kebanyakan fokus ke hal2 gak penting yang bikin pengeluaran dana berlebihan. Dari Bansos IKN MBG.,perintah presiden sih fokus gak bikin dana bansos ikn mbg,negatif,0
Strategi nya siapa ini ya Dgn banyak nya para PSK otomatis IKN akan banyak di kunjungi para investor ( per lendir an dan perjudian ) baik lokal nasional maupun internasional ide nya cukup brilian https://t.co/Z29uovUzHO,strategi nya ya dgn nya psk otomatis ikn kunjung investor lendir an judi lokal nasional internasional ide nya brilian,negatif,0
@piastrizzz bener sih tp dengan pikiran ikn dulunya adalah belantara hutan bisa jadi psk-nya bukan 'asli' penduduk disana gak sih? ini masalah struktural yang kalau dijabarin secara sosiologi ekonomi dan hukumnya ada banget,piastrizzz bener sih tp pikir ikn dulunya belantara hutan psknya asli duduk gak sih struktural dijabarin sosiologi ekonomi hukum banget,negatif,0
@temeninvest @TxtdariHI mau ditaruh di IKN ?,temeninvest txtdarihi taruh ikn,negatif,0
@freckleddust panggung bertema IKN HAHAHAHAHA,freckleddust panggung tema ikn hahahahaha,negatif,0
@andreasrtobing_ Ayo ke IKN ,andreasrtobing ayo ikn,negatif,0
Asthogfirullahalazim... Apa ini yang dimaksud @jokowi bahwa di IKN banyak peminatnya...??? Gimana nih ada solusi gak @Franken_blues @tham878 @BANGSAygSUJUD @__LOVE_AG4EVER @xquitavee @Ndons_Back @Intel_Imut...??? ,asthogfirullahalazim maksud jokowi ikn minat gimana nih solusi gak frankenblues tham bangsaygsujud loveagever xquitavee ndonsback intelimut,negatif,0
Era Baru Pi Network: Postingan KYC Pertama di Mainnet Sumber: IKN Pos https://t.co/BsolgFQVgF Dibagikan melalui Aplikasi Google,era pi network postingan kyc mainnet sumber ikn pos aplikasi google,negatif,0
SELAMAT! Konten On-Chain Pi Network Terverifikasi KYC Pertama di Mainnet untuk 19 Juta Pioneer Sumber: IKN Pos https://t.co/hMTDpYlk7C Dibagikan melalui Aplikasi Google,selamat konten onchain pi network verifikasi kyc mainnet juta pioneer sumber ikn pos aplikasi google,negatif,0
@Opposisi6890 @msaid_didu @DokterTifa @SianiparRismon @alisyarief @realAmienRais Katakan tidak haus jabatan bukan kalah dalam pilpress lihat pada pakta ada apa dg korupsi ada apa dg ikn ada apa dg pagar laut ada dg ijasah yg menjadi ruwett....ruweetttt...karena itu kebenaran hrs menjadi tonggak perjuangan negara ini yg seharus bukan bagian dri kebohongan...,opposisi msaiddidu doktertifa sianiparrismon alisyarief realamienrais haus jabat kalah pilpress lihat pakta dg korupsi dg ikn dg pagar laut dg ijasah yg ruwettruweettttkarena hrs tonggak juang negara yg dri bohong,negatif,0
@AirinDatangLagi Halo mas @tham878 kapan ke IKN nee dalam berita sdh berfungsi dan ramai lho,airindatanglagi halo mas tham ikn nee berita sdh fungsi ramai lho,negatif,0
ikn juga katanya ada solar panel om. tapi sayang masih ada sebagian kecil orang yg negative thinking terus sm ikn namun lebih berisik dr silent majority.,ikn solar panel om sayang orang yg negative thinking sm ikn berisik dr silent majority,negatif,0
@andreasrtobing_ Loh tp kabarnya dana ikn di stop pekerjanya begaji drmn,andreasrtobing loh tp kabar dana ikn stop kerja begaji drmn,negatif,0
IKN bubar ,ikn bubar,negatif,0
@tham878 Yg ini dikembalikan dulu dulu sbg kebanggaan IKN. Ada yg salah..... https://t.co/hefVkvf2Xx,tham yg sbg bangga ikn yg salah,positif,0
IKN Kota Hijau Mendunia: ADB Suntik Dana Rp75 M AIIB Potensi Pinjaman USD 1 Miliar https://t.co/4WaLy8KVqP #grib #gatot #sibuk #moreen #ikn,ikn kota hijau dunia adb suntik dana rp m aiib potensi pinjam usd miliar grib gatot sibuk moreen ikn,negatif,0
@SaddamRMCF Perez utang bangun stadion nya lebih banyak dari IKN,saddamrmcf perez utang bangun stadion nya ikn,negatif,0
@MurtadhaOne1 Mugkin biar mentri2 pd betah pas ke ikn. Kan mereka ogah pindah sebenernya,murtadhaone mugkin biar tri pd betah pas ikn ogah pindah sebenernya,negatif,0
@ganangwahyuw @Eriaber @MuSaatIni @tanyarlfes Argumen kualitas rendah. Indonesia luas tapi nyatanya gak ada yang mau tinggal di IKN sekarang. ASN ditempatkan di Indonesia timur juga pada nolak.,ganangwahyuw eriaber musaatini tanyarlfes argumen kualitas rendah indonesia luas nyata gak tinggal ikn asn indonesia timur nolak,negatif,0
Trem tanpa rel buatan China yang sempat diuji coba di IKN akhirnya dikembalikan. Otorita IKN menyebut pengembalian ini bagian dari perjanjian awal untuk evaluasi teknologi. Hasil uji coba menunjukkan ART perlu disempurnakan sebelum digunakan lebih lanjut. Trem telah https://t.co/KCqGepYyCh,trem rel china uji coba ikn otorita ikn janji evaluasi teknologi hasil uji coba art sempurna trem,negatif,0
IKN Kota Hijau Mendunia: ADB Suntik Dana Rp75 M AIIB Potensi Pinjaman USD 1 Miliar https://t.co/7fxt77BsjE #suaramerdeka #suaramerdekadaily #suaramerdekanetwork #suaramerdekapantura,ikn kota hijau dunia adb suntik dana rp m aiib potensi pinjam usd miliar suaramerdeka suaramerdekadaily suaramerdekanetwork suaramerdekapantura,negatif,0
@templatye iya di ikn,templatye iya ikn,negatif,0
@Bakuteh1721 Ini sih cerita lama bahkan sebelum ditetapkan jd IKN. Sepanjan jln A Yani dr Bukit Suharto sampai Rintik ada aja tempat mangkal. Tentu sekarang makin ramai tp mangkalnya bukan di sekitar pusat IKN yg ketat. Konsumennya ya keluar dulu lah dr pusat IKN ,bakuteh sih cerita jd ikn sepanjan jln a yani dr bukit suharto rintik aja mangkal ramai tp mangkalnya pusat ikn yg ketat konsumen ya dr pusat ikn,negatif,0
Pembangunan IKN Sebagai Wujud Transformasi Ekonomi Nasional https://t.co/02DPMz0RlL,bangun ikn wujud transformasi ekonomi nasional,negatif,0
IKN Nusantara Magnet Pertumbuhan Ekonomi Baru dan Smart City https://t.co/oqEUNf0Dry,ikn nusantara magnet tumbuh ekonomi smart city,negatif,1
@kkpunasional @RohtaAnjulian Setuju dua²nya. Pelacur yg berkumpul di IKN hari ini punya entitas yg berbeda dgn pelacur² dlm puisi Rendra: Bersatulah Pelacur-Pelacur Jakarta. Puisi itu mjd populer -meski tak hidup di jaman itu- saat Gubernur Ali Sadikin mulai membidani lahirnya Jakarta baru.,kkpunasional rohtaanjulian tuju nya lacur yg kumpul ikn entitas yg beda dgn lacur dlm puisi rendra pelacurpelacur jakarta puisi mjd populer hidup jaman gubernur ali sadikin bidan lahir jakarta,negatif,0
Minimal jasa mas Joko membangun IKN gak sia sia dari segi lapangan kerja.,minimal jasa mas joko bangun ikn gak sia sia segi lapang kerja,negatif,0
@mas_veel Lah loe sendiri jg jongos politik kog pencari investor ikn dgn unlimited funds ,masveel loe jg jongos politik kog cari investor ikn dgn unlimited funds,negatif,0
Jadi pngen mngabdi ke IKN,pngen mngabdi ikn,negatif,0
@Bambangmulyonoo Main ke IKN sini Bambang... Penak tenan panggone nyaman buat bekerja. ,bambangmulyonoo main ikn bambang penak tenan panggone nyaman kerja,negatif,0
@MurtadhaOne1 Wkwk jokowi emang nyiapin ikn buat psk ,murtadhaone wkwk jokowi emang nyiapin ikn psk,negatif,0
@tambuntambun20 @Heraloebss Biar tidak spaneng suruhlah dia piknik ke ikn sekali-sekali. Kabarnya skrg bnyk hiburan ,tambuntambun heraloebss biar spaneng suruh piknik ikn sekalisekali kabar skrg bnyk hibur,negatif,0
ikn membuat indonesia semakin maju https://t.co/AMJt0ObgNb,ikn indonesia maju,negatif,0
ikn membuat indonesia semakin maju https://t.co/lkKKkykqJu,ikn indonesia maju,negatif,0
ikn membuat indonesia semakin maju https://t.co/3rtOkRqlQg,ikn indonesia maju,negatif,0
lucu juga lho jokowi kira legacy dia ikn eh ternyata huru-hara ijazah palsu,lucu lho jokowi legacy ikn eh nyata huruhara ijazah palsu,negatif,0
#IKN #AIBerdaulat IKN tak boleh jadi koloni algoritma. Jika kita hanya jadi pasar data bagi Big Tech tanpa talenta aturan &amp; kedaulatan maka kota pintar hanya jadi monumen kekalahan digital. https://t.co/NwHYBtaA2u @prabowo @gibran_tweet @bang_dasco @luhut_binsar https://t.co/IYKkZZltQD,ikn aiberdaulat ikn koloni algoritma pasar data big tech talenta atur amp daulat kota pintar monumen kalah digital prabowo gibrantweet bangdasco luhutbinsar,negatif,0
Heboh IKN Jadi Tempat Prostitusi Ini Tanggapan Pemerintah - https://t.co/A0vbd4IiiW https://t.co/VIqgt6MyHd,heboh ikn prostitusi tanggap perintah,negatif,0
17 Tahun Menanti RUU Perampasan Aset Kalah Cepat dari RUU Pilkada dan IKN https://t.co/bJ9k37OOfi #PerampasanAset #DukungRUUPerampasanAset #PrabowoLawanKorupsi #Bitvonline,ruu ampas aset kalah cepat ruu pilkada ikn perampasanaset dukungruuperampasanaset prabowolawankorupsi bitvonline,negatif,0
@tham878 IKN akan indah pada waktunya Kapan itu???? 10 thn lagi? 20 thn lagi? Atau 100 thn lagi?? Utang aja menggunung sementara buat IKN msh butuh ratusan T. DARI MANA DUITNYA? (Pinjam kata2 Yusuf Mansyur),tham ikn indah thn thn thn utang aja gunung ikn msh butuh ratus t duit pinjam yusuf mansyur,negatif,0
ikn coded,ikn coded,negatif,0
bayangin perekonomian IKN yang diganyang jadi ibukota jadi lebih lancar karena paralonT.,bayangin ekonomi ikn ganyang ibukota lancar paralont,negatif,0
Dukung IKN Nusantara https://t.co/hV9pAsDKPz,dukung ikn nusantara,negatif,0
Dukung IKN Nusantara https://t.co/KiDhCjBKnM,dukung ikn nusantara,negatif,0
Dukung IKN Nusantara https://t.co/4y8vtnfO0G,dukung ikn nusantara,negatif,0
@GreatOfKratos @jokowi Kalau 6rb esemka dan sekian investor ikn itu ngibul atau beneran mohon pencerahannya Demi reputasi nih,greatofkratos jokowi rb esemka sekian investor ikn ngibul beneran mohon cerah reputasi nih,negatif,0
Kampus dan Sekolah Internasional Hadir di IKN Ada Muridnya Gak Ya? https://t.co/9Esu8b06w4,kampus sekolah internasional hadir ikn murid gak ya,negatif,0
Akhirnya Datang Juga INVESTOR di IKN ....emang siapa klien nya ? ASN kesepian ? https://t.co/O5B0b53pvu,investor ikn emang klien nya asn sepi,negatif,0
@antikomuanis @DokterTifa Luh kebanyakan naik mobil esemka keliling IKN jadi elo udh merasa hidup luh berguna padahal gue yakin hidup @DokterTifa itu lbh bermanfaat dari hidup elo bahkan dari hidup bapak mubsekalipun.elo bloon tp sok pinter,antikomuanis doktertifa luh mobil esemka keliling ikn elo udh hidup luh gue hidup doktertifa lbh manfaat hidup elo hidup mubsekalipunelo bloon tp sok pinter,negatif,1
@fiks2729 @MurtadhaOne1 @genuinelyask @MurtadhaOne1 Berita tentang prostitusi di IKN tampaknya ada dasarnya. Laporan lokal seperti dari Prokal dan Kaltim Post menyebut penangkapan pekerja seks di Penajam Paser Utara banyak dari luar Kalimantan menggunakan aplikasi seperti MiChat. Satpol PP gencar,fiks murtadhaone genuinelyask murtadhaone berita prostitusi ikn dasar lapor lokal prokal kaltim post tangkap kerja seks najam paser utara kalimantan aplikasi michat satpol pp gencar,negatif,0
@vespamatic96 Indonesia kapan ya ada patung satosi di IKN,vespamatic indonesia ya patung satosi ikn,negatif,0
@tekarok007 Dan bapak luh pernah naek mobil esemka keliling IKN,tekarok luh naek mobil esemka keliling ikn,negatif,0
@your9winewine @MurtadhaOne1 Butuh di agenin ga di IKN?,yourwinewine murtadhaone butuh agenin ga ikn,negatif,0
@MurtadhaOne1 Bisa jadi komplek play curan terbesar di Asia tuh. IKN = ibukota kƐntu ya,murtadhaone komplek play cur asia tuh ikn ibukota k ntu ya,negatif,1
@MurtadhaOne1 ikn jadi tempat wisata lendir cuan cuan cuan,murtadhaone ikn wisata lendir cuan cuan cuan,negatif,0
yg penting IKN gaspol lagi aja Pak T.,yg ikn gaspol aja t,negatif,0
temen gw di awal ikn baru bangun ngajakin inves di sono doi mikir bikin kos kosan bagus. gw bilang air di somo susah mending buka panti pijet. sekarang udeh telat.,temen gw ikn bangun ngajakin inves sono doi mikir bikin kos kosan bagus gw bilang air somo susah mending buka panti pijet udeh telat,positif,0
IKN nusantara tarik investor yang akan berpartisipasi menggarap proyek pembangunan Ibu Kota Negara #ibukotabaru #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/2MTJTuNqZs,ikn nusantara tarik investor partisipasi garap proyek bangun kota negara ibukotabaru iknpemerataanekonomi iknsejahterakanindonesia ikn,negatif,0
 Sang menteri mencoba bernegosiasi namun pocong-pocong berkata: Sori ye sori ye... *Kemudian billboard IKN terbang* PEAK SCRIPTWRITING M. Night Shyamalan would be proud.,sang menteri coba negosiasi pocongpocong sori ye sori ye billboard ikn terbang peak scriptwriting m night shyamalan would be proud,negatif,1
Beberapa hari lalu ngobrol dgn nakes selama 2 tahun terakhir kasus keluhan PMS / STD meningkat pesat sejak pembangunan IKN. :/,ngobrol dgn nakes keluh pms std tingkat pesat bangun ikn,negatif,0
@KangManto123 TUGU IKN. SBELAH MONAS SEBELAH GEDUNG KPK SBELAH PERTAMINA BNYA DH ,kangmanto tugu ikn sbelah monas belah gedung kpk sbelah pertamina bnya dh,negatif,0
@narkosun Sarkem lonte nya ke ikn dolyyy lontenya pindah ke ikn,narkosun sarkem lonte nya ikn dolyyy lonte pindah ikn,negatif,0
@MurtadhaOne1 jdi ani-ani skrg udh bkn ke bali lagi tpi ke IKN kah ,murtadhaone jdi aniani skrg udh bkn bal tpi ikn kah,negatif,0
@AngingMamiri26 IKN itu membuka lapangan kerja Kalian orang diam aja Mau perang kah? Balikkan Batu Bara Kami!!. Giliran Jawa dibangun pembangunan pas giliran Kaltim di bangun teriak-teriak mangkrak dasar dungu!!. Nanti di Klaim atau Kalimantan diambil Singapura atau Malaysia nangisss,angingmamiri ikn buka lapang kerja orang diam aja perang kah batu bara gilir jawa bangun bangun pas gilir kaltim bangun teriakteriak mangkrak dasar dungu klaim kalimantan ambil singapura malaysia nangisss,negatif,0
@geloraco Hanya org2 dungu yg membangga2kan ikn,geloraco org dungu yg bangga ikn,positif,0
ikn k nya kontol,ikn k nya kontol,negatif,0
@donecorner @prabowo @gibran_tweet Bagi orang Kalimantan IKN itu membuka lapangan kerja Kalian orang Jawa diam aja Mau perang kah? Balikkan Batu Bara Kami!!. Giliran Jawa dibangun pembangunan pas giliran Kaltim di bangun teriak-teriak mangkrak dasar dungu!!,donecorner prabowo gibrantweet orang kalimantan ikn buka lapang kerja orang jawa diam aja perang kah batu bara gilir jawa bangun bangun pas gilir kaltim bangun teriakteriak mangkrak dasar dungu,negatif,0
oke juga kayaknya fotbar sama tugu lorem ipsum ikn ,oke kayak fotbar tugu lorem ipsum ikn,negatif,0
Makanan warga IKN Lorem Ipsum,makan warga ikn lorem ipsum,negatif,0
@ChainsawSimple Supaya cepat mandiri jadikan saja IKN jadi pusat hiburan raksasa. Bangun kasino rumah judi rumah bordil bar pusat hiburan miras dan striptease dan legalkan narkoba. Dijamin IKN akan rame seperti Las Vegas dan IKN bisa langsung memiliki PAD tidak lagi menggerogoti APBN.,chainsawsimple cepat mandiri ikn pusat hibur raksasa bangun kasino rumah judi rumah bordil bar pusat hibur miras striptease legal narkoba jamin ikn rame las vegas ikn langsung milik pad gerogot apbn,negatif,0
