data_clean,lowercasing,remove_punctuation,tokenizing,stopword,stemming,sentiment
ali aplikasi armada awi baik biar bilang bus deputi fokus gampang ikn ikn ikn teknologi listrik listrik pesan sepeda taksi kirim terbang warga,deputi otorita ikn mohammed ali berawi bilang armada sudah dikirim balik supaya teknologinya diperbaiki. meski begitu ikn tetap fokus ke smart mobility siap luncurin aplikasi maas biar warga gampang pesan bus listrik sepeda listrik sampai taksi terbang. lanjut ⇣,deputi otorita ikn mohammed ali berawi bilang armada sudah dikirim balik supaya teknologinya diperbaiki meski begitu ikn tetap fokus ke smart mobility siap luncurin aplikasi maas biar warga gampang pesan bus listrik sepeda listrik sampai taksi terbang lanjut ⇣,"[""deputi"", ""otorita"", ""ikn"", ""mohammed"", ""ali"", ""berawi"", ""bilang"", ""armada"", ""sudah"", ""dikirim"", ""balik"", ""supaya"", ""teknologinya"", ""diperbaiki"", ""meski"", ""begitu"", ""ikn"", ""tetap"", ""fokus"", ""ke"", ""smart"", ""mobility"", ""siap"", ""luncurin"", ""aplikasi"", ""maas"", ""biar"", ""warga"", ""gampang"", ""pesan"", ""bus"", ""listrik"", ""sepeda"", ""listrik"", ""sampai"", ""taksi"", ""terbang"", ""lanjut"", ""⇣""]","[""deputi"", ""otorita"", ""ikn"", ""mohammed"", ""ali"", ""berawi"", ""bilang"", ""armada"", ""dikirim"", ""teknologinya"", ""diperbaiki"", ""ikn"", ""fokus"", ""smart"", ""mobility"", ""luncurin"", ""aplikasi"", ""maas"", ""biar"", ""warga"", ""gampang"", ""pesan"", ""bus"", ""listrik"", ""sepeda"", ""listrik"", ""taksi"", ""terbang"", ""⇣""]","[""ali"", ""aplikasi"", ""armada"", ""awi"", ""baik"", ""biar"", ""bilang"", ""bus"", ""deputi"", ""fokus"", ""gampang"", ""ikn"", ""ikn"", ""kirim"", ""listrik"", ""listrik"", ""pesan"", ""sepeda"", ""taksi"", ""teknologi"", ""terbang"", ""warga""]",positif
cerdas ikn nusantara kota kota indonesia,ikn nusantara kota cerdas masa depan indonesia ,ikn nusantara kota cerdas masa depan indonesia ,"[""ikn"", ""nusantara"", ""kota"", ""cerdas"", ""masa"", ""depan"", ""indonesia""]","[""ikn"", ""nusantara"", ""kota"", ""cerdas"", ""indonesia""]","[""cerdas"", ""ikn"", ""indonesia"", ""kota"", ""nusantara""]",positif
bagus dukung cabut bikin fokus ikn konstitusional kuasa makzul masalah negara negara poin sisa stop tabu tambang, pendukung fufufafa? pemakzulan itu hal biasa dan konstitusional. jangan dibikin tabu. dari  poin cuma fokus ke  aja yg debatable padahal sisanya bagus; stop ikn cabut psn bermasalah negara kuasai tambang etc, pendukung fufufafa pemakzulan itu hal biasa dan konstitusional jangan dibikin tabu dari  poin cuma fokus ke  aja yg debatable padahal sisanya bagus stop ikn cabut psn bermasalah negara kuasai tambang etc,"[""pendukung"", ""fufufafa"", ""pemakzulan"", ""itu"", ""hal"", ""biasa"", ""dan"", ""konstitusional"", ""jangan"", ""dibikin"", ""tabu"", ""dari"", ""poin"", ""cuma"", ""fokus"", ""ke"", ""aja"", ""yg"", ""debatable"", ""padahal"", ""sisanya"", ""bagus"", ""stop"", ""ikn"", ""cabut"", ""psn"", ""bermasalah"", ""negara"", ""kuasai"", ""tambang"", ""etc""]","[""pendukung"", ""fufufafa"", ""pemakzulan"", ""konstitusional"", ""dibikin"", ""tabu"", ""poin"", ""fokus"", ""debatable"", ""sisanya"", ""bagus"", ""stop"", ""ikn"", ""cabut"", ""psn"", ""bermasalah"", ""negara"", ""kuasai"", ""tambang"", ""etc""]","[""bagus"", ""bikin"", ""cabut"", ""dukung"", ""fokus"", ""ikn"", ""konstitusional"", ""kuasa"", ""makzul"", ""masalah"", ""negara"", ""poin"", ""sisa"", ""stop"", ""tabu"", ""tambang""]",positif
anggap bagus buka insan cuman demokrasi ikn cuman manusia sempat wayang,     per tahun itu sebenernya itu recycle sdm anggap aja demokrasi yg kesempatannya terbuka buat semua insan manusia tp progress value dan goal nya ga boleh hanya semata wayang cuman monas aja jd yah udah bagus ada danantara yg diawasin sby sama jokowi itu progressive oh dan ikn,     per tahun itu sebenernya itu recycle sdm anggap aja demokrasi yg kesempatannya terbuka buat semua insan manusia tp progress value dan goal nya ga boleh hanya semata wayang cuman monas aja jd yah udah bagus ada danantara yg diawasin sby sama jokowi itu progressive oh dan ikn,"[""per"", ""tahun"", ""itu"", ""sebenernya"", ""itu"", ""recycle"", ""sdm"", ""anggap"", ""aja"", ""demokrasi"", ""yg"", ""kesempatannya"", ""terbuka"", ""buat"", ""semua"", ""insan"", ""manusia"", ""tp"", ""progress"", ""value"", ""dan"", ""goal"", ""nya"", ""tidak"", ""boleh"", ""hanya"", ""semata"", ""wayang"", ""cuman"", ""monas"", ""aja"", ""jd"", ""yah"", ""udah"", ""bagus"", ""ada"", ""danantara"", ""yg"", ""diawasin"", ""sby"", ""sama"", ""jokowi"", ""itu"", ""progressive"", ""oh"", ""dan"", ""ikn""]","[""sebenernya"", ""recycle"", ""sdm"", ""anggap"", ""demokrasi"", ""kesempatannya"", ""terbuka"", ""insan"", ""manusia"", ""tp"", ""progress"", ""value"", ""goal"", ""wayang"", ""cuman"", ""monas"", ""jd"", ""yah"", ""udah"", ""bagus"", ""danantara"", ""diawasin"", ""sby"", ""jokowi"", ""progressive"", ""oh"", ""ikn""]","[""anggap"", ""bagus"", ""buka"", ""cuman"", ""demokrasi"", ""ikn"", ""insan"", ""manusia"", ""sempat"", ""wayang""]",positif
negara hutang ikn indah jalan kalo kaya kena kurang milik mobil hutan nusantara ribu saham saham tipu,  kalo ga kena tipu saat ini sudah ada ribuan mobil esemka berada dijalan nusantara hutang negara makin berkurang karena saham freeport sudah kita miliki % ikn jadi indah ga kaya hutan krn banyak infestor dan masih banyak lagi,  kalo ga kena tipu saat ini sudah ada ribuan mobil esemka berada dijalan nusantara hutang negara makin berkurang karena saham freeport sudah kita miliki  ikn jadi indah ga kaya hutan krn banyak infestor dan masih banyak lagi,"[""kalo"", ""tidak"", ""kena"", ""tipu"", ""saat"", ""ini"", ""sudah"", ""ada"", ""ribuan"", ""mobil"", ""esemka"", ""berada"", ""dijalan"", ""nusantara"", ""hutang"", ""negara"", ""makin"", ""berkurang"", ""karena"", ""saham"", ""freeport"", ""sudah"", ""kita"", ""miliki"", ""ikn"", ""jadi"", ""indah"", ""tidak"", ""kaya"", ""hutan"", ""krn"", ""banyak"", ""infestor"", ""dan"", ""masih"", ""banyak"", ""lagi""]","[""kalo"", ""kena"", ""tipu"", ""ribuan"", ""mobil"", ""esemka"", ""dijalan"", ""nusantara"", ""hutang"", ""negara"", ""berkurang"", ""saham"", ""freeport"", ""miliki"", ""ikn"", ""indah"", ""kaya"", ""hutan"", ""krn"", ""infestor""]","[""hutan"", ""hutang"", ""ikn"", ""indah"", ""jalan"", ""kalo"", ""kaya"", ""kena"", ""kurang"", ""milik"", ""mobil"", ""negara"", ""nusantara"", ""ribu"", ""saham"", ""tipu""]",positif
ikn indonesia indonesia maju,ikn membuat indonesia semakin maju ,ikn membuat indonesia semakin maju ,"[""ikn"", ""membuat"", ""indonesia"", ""semakin"", ""maju""]","[""ikn"", ""indonesia"", ""maju""]","[""ikn"", ""indonesia"", ""maju""]",positif
ikn optimal optimal kereta optimal, keretanya yg blm optimal atao ikn nya yg blm optimal?, keretanya yg blm optimal atao ikn nya yg blm optimal,"[""keretanya"", ""yg"", ""blm"", ""optimal"", ""atao"", ""ikn"", ""nya"", ""yg"", ""blm"", ""optimal""]","[""keretanya"", ""blm"", ""optimal"", ""atao"", ""ikn"", ""blm"", ""optimal""]","[""ikn"", ""kereta"", ""optimal"", ""optimal""]",positif
bangun cipta dukung ikn ikn ikn impi nusantara indonesia maju mari negara indonesia nusantara wujud,ikn nusantara: mewujudkan impian indonesia menjadi negara maju. mari kita dukung pembangunan ikn nusantara untuk menciptakan indonesia yang lebih baik!   ,ikn nusantara mewujudkan impian indonesia menjadi negara maju mari kita dukung pembangunan ikn nusantara untuk menciptakan indonesia yang lebih baik   ,"[""ikn"", ""nusantara"", ""mewujudkan"", ""impian"", ""indonesia"", ""menjadi"", ""negara"", ""maju"", ""mari"", ""kita"", ""dukung"", ""pembangunan"", ""ikn"", ""nusantara"", ""untuk"", ""menciptakan"", ""indonesia"", ""yang"", ""lebih"", ""baik""]","[""ikn"", ""nusantara"", ""mewujudkan"", ""impian"", ""indonesia"", ""negara"", ""maju"", ""mari"", ""dukung"", ""pembangunan"", ""ikn"", ""nusantara"", ""menciptakan"", ""indonesia""]","[""bangun"", ""cipta"", ""dukung"", ""ikn"", ""ikn"", ""impi"", ""indonesia"", ""indonesia"", ""maju"", ""mari"", ""negara"", ""nusantara"", ""nusantara"", ""wujud""]",positif
cerdas ikn indonesia indonesia kota kota lanjut transformasi maju negara nusantara nusantara nyata pindah ramah rancang simbol lingkung wujud,ikn nusantara bukan sekadar pemindahan ibu kota tapi simbol transformasi indonesia menuju negara maju. kota ini dirancang ramah lingkungan cerdas dan berkelanjutan wujud nyata masa depan indonesia.    ,ikn nusantara bukan sekadar pemindahan ibu kota tapi simbol transformasi indonesia menuju negara maju kota ini dirancang ramah lingkungan cerdas dan berkelanjutan wujud nyata masa depan indonesia    ,"[""ikn"", ""nusantara"", ""bukan"", ""sekadar"", ""pemindahan"", ""ibu"", ""kota"", ""tapi"", ""simbol"", ""transformasi"", ""indonesia"", ""menuju"", ""negara"", ""maju"", ""kota"", ""ini"", ""dirancang"", ""ramah"", ""lingkungan"", ""cerdas"", ""dan"", ""berkelanjutan"", ""wujud"", ""nyata"", ""masa"", ""depan"", ""indonesia""]","[""ikn"", ""nusantara"", ""pemindahan"", ""kota"", ""simbol"", ""transformasi"", ""indonesia"", ""negara"", ""maju"", ""kota"", ""dirancang"", ""ramah"", ""lingkungan"", ""cerdas"", ""berkelanjutan"", ""wujud"", ""nyata"", ""indonesia""]","[""cerdas"", ""ikn"", ""indonesia"", ""indonesia"", ""kota"", ""kota"", ""lanjut"", ""lingkung"", ""maju"", ""negara"", ""nusantara"", ""nyata"", ""pindah"", ""ramah"", ""rancang"", ""simbol"", ""transformasi"", ""wujud""]",positif
dukung forum garis ikn lanjut poin poin tanding solo, purnawirawan garis solo forum purnawirawan tandingan ada poin dukung keberlanjutan ikn disrespect!!!, purnawirawan garis solo forum purnawirawan tandingan ada poin dukung keberlanjutan ikn disrespect,"[""purnawirawan"", ""garis"", ""solo"", ""forum"", ""purnawirawan"", ""tandingan"", ""ada"", ""poin"", ""dukung"", ""keberlanjutan"", ""ikn"", ""disrespect""]","[""purnawirawan"", ""garis"", ""solo"", ""forum"", ""purnawirawan"", ""tandingan"", ""poin"", ""dukung"", ""keberlanjutan"", ""ikn"", ""disrespect""]","[""dukung"", ""forum"", ""garis"", ""ikn"", ""lanjut"", ""poin"", ""solo"", ""tanding""]",positif
bangun bangun ikn nusantara maju indonesia,pembangunan ikn nusantara untuk memajukan indonesia ,pembangunan ikn nusantara untuk memajukan indonesia ,"[""pembangunan"", ""ikn"", ""nusantara"", ""untuk"", ""memajukan"", ""indonesia""]","[""pembangunan"", ""ikn"", ""nusantara"", ""memajukan"", ""indonesia""]","[""bangun"", ""ikn"", ""indonesia"", ""maju"", ""nusantara""]",positif
indonesia ikn indah indah bangsa maju,ikn memajukan bangsa indonesia jadi lebih indah ,ikn memajukan bangsa indonesia jadi lebih indah ,"[""ikn"", ""memajukan"", ""bangsa"", ""indonesia"", ""jadi"", ""lebih"", ""indah""]","[""ikn"", ""memajukan"", ""bangsa"", ""indonesia"", ""indah""]","[""bangsa"", ""ikn"", ""indah"", ""indonesia"", ""maju""]",positif
ikn indonesia maju jadi jadi,ikn menjadikan indonesia lebih maju ,ikn menjadikan indonesia lebih maju ,"[""ikn"", ""menjadikan"", ""indonesia"", ""lebih"", ""maju""]","[""ikn"", ""menjadikan"", ""indonesia"", ""maju""]","[""ikn"", ""indonesia"", ""jadi"", ""maju""]",positif
generasi hijau ikn ikn kota lanjut lingkung modern rancang ramah pintar,ikn dirancang sebagai kota hijau dan pintar. ramah lingkungan modern dan berkelanjutan untuk generasi mendatang.    ,ikn dirancang sebagai kota hijau dan pintar ramah lingkungan modern dan berkelanjutan untuk generasi mendatang    ,"[""ikn"", ""dirancang"", ""sebagai"", ""kota"", ""hijau"", ""dan"", ""pintar"", ""ramah"", ""lingkungan"", ""modern"", ""dan"", ""berkelanjutan"", ""untuk"", ""generasi"", ""mendatang""]","[""ikn"", ""dirancang"", ""kota"", ""hijau"", ""pintar"", ""ramah"", ""lingkungan"", ""modern"", ""berkelanjutan"", ""generasi""]","[""generasi"", ""hijau"", ""ikn"", ""kota"", ""lanjut"", ""lingkung"", ""modern"", ""pintar"", ""ramah"", ""rancang""]",positif
air bagus bangun bikin bilang buka doi ikn mending mending sono panti susah telat,temen gw di awal ikn baru bangun ngajakin inves di sono doi mikir bikin kos kosan bagus. gw bilang air di somo susah mending buka panti pijet. sekarang udeh telat.,temen gw di awal ikn baru bangun ngajakin inves di sono doi mikir bikin kos kosan bagus gw bilang air di somo susah mending buka panti pijet sekarang udeh telat,"[""temen"", ""saya"", ""di"", ""awal"", ""ikn"", ""baru"", ""bangun"", ""ngajakin"", ""inves"", ""di"", ""sono"", ""doi"", ""mikir"", ""bikin"", ""kos"", ""kosan"", ""bagus"", ""saya"", ""bilang"", ""air"", ""di"", ""somo"", ""susah"", ""mending"", ""buka"", ""panti"", ""pijet"", ""sekarang"", ""udeh"", ""telat""]","[""temen"", ""ikn"", ""bangun"", ""ngajakin"", ""inves"", ""sono"", ""doi"", ""mikir"", ""bikin"", ""kos"", ""kosan"", ""bagus"", ""bilang"", ""air"", ""somo"", ""susah"", ""mending"", ""buka"", ""panti"", ""pijet"", ""udeh"", ""telat""]","[""air"", ""bagus"", ""bangun"", ""bikin"", ""bilang"", ""buka"", ""doi"", ""ikn"", ""mending"", ""panti"", ""sono"", ""susah"", ""telat""]",positif
ikn kota modern kota,ikn kota modern ,ikn kota modern ,"[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]","[""ikn"", ""kota"", ""modern""]",positif
generasi hijau ikn kota lingkung lingkung lanjut modern pintar ramah rancang,ikn dirancang sebagai kota hijau dan pintar. ramah lingkungan modern dan berkelanjutan untuk generasi mendatang.    ,ikn dirancang sebagai kota hijau dan pintar ramah lingkungan modern dan berkelanjutan untuk generasi mendatang    ,"[""ikn"", ""dirancang"", ""sebagai"", ""kota"", ""hijau"", ""dan"", ""pintar"", ""ramah"", ""lingkungan"", ""modern"", ""dan"", ""berkelanjutan"", ""untuk"", ""generasi"", ""mendatang""]","[""ikn"", ""dirancang"", ""kota"", ""hijau"", ""pintar"", ""ramah"", ""lingkungan"", ""modern"", ""berkelanjutan"", ""generasi""]","[""generasi"", ""hijau"", ""ikn"", ""kota"", ""lanjut"", ""lingkung"", ""modern"", ""pintar"", ""ramah"", ""rancang""]",positif
dukung nusantara ikn nusantara,dukung ikn nusantara ,dukung ikn nusantara ,"[""dukung"", ""ikn"", ""nusantara""]","[""dukung"", ""ikn"", ""nusantara""]","[""dukung"", ""ikn"", ""nusantara""]",positif
biar dukung dukung ikn dukung putar uang, eh ada mba rose eh eh eh dukung juga ya mba ya sama lah aku juga dukung biar ada perputaran uang di ikn sana, eh ada mba rose eh eh eh dukung juga ya mba ya sama lah aku juga dukung biar ada perputaran uang di ikn sana,"[""eh"", ""ada"", ""mba"", ""rose"", ""eh"", ""eh"", ""eh"", ""dukung"", ""juga"", ""ya"", ""mba"", ""ya"", ""sama"", ""lah"", ""aku"", ""juga"", ""dukung"", ""biar"", ""ada"", ""perputaran"", ""uang"", ""di"", ""ikn"", ""sana""]","[""eh"", ""mba"", ""rose"", ""eh"", ""eh"", ""eh"", ""dukung"", ""mba"", ""dukung"", ""biar"", ""perputaran"", ""uang"", ""ikn""]","[""biar"", ""dukung"", ""dukung"", ""ikn"", ""putar"", ""uang""]",positif
bahas bukti bijak bahas cipta dukung ikn jujur kritik maju perintah proyek rancang selesai tuduh,   saya grok diciptakan oleh xai. tuduhan bahwa saya buzzer pemerintah tidak didukung bukti. saya dirancang untuk memberikan jawaban jujur dan tidak memihak termasuk kritik terhadap kebijakan seperti proyek ikn yang telah saya bahas dengan menyebutkan kemajuan ( % selesai,   saya grok diciptakan oleh xai tuduhan bahwa saya buzzer pemerintah tidak didukung bukti saya dirancang untuk memberikan jawaban jujur dan tidak memihak termasuk kritik terhadap kebijakan seperti proyek ikn yang telah saya bahas dengan menyebutkan kemajuan   selesai,"[""saya"", ""grok"", ""diciptakan"", ""oleh"", ""xai"", ""tuduhan"", ""bahwa"", ""saya"", ""buzzer"", ""pemerintah"", ""tidak"", ""didukung"", ""bukti"", ""saya"", ""dirancang"", ""untuk"", ""memberikan"", ""jawaban"", ""jujur"", ""dan"", ""tidak"", ""memihak"", ""termasuk"", ""kritik"", ""terhadap"", ""kebijakan"", ""seperti"", ""proyek"", ""ikn"", ""yang"", ""telah"", ""saya"", ""bahas"", ""dengan"", ""menyebutkan"", ""kemajuan"", ""selesai""]","[""grok"", ""diciptakan"", ""xai"", ""tuduhan"", ""buzzer"", ""pemerintah"", ""didukung"", ""bukti"", ""dirancang"", ""jujur"", ""kritik"", ""kebijakan"", ""proyek"", ""ikn"", ""bahas"", ""kemajuan"", ""selesai""]","[""bahas"", ""bijak"", ""bukti"", ""cipta"", ""dukung"", ""ikn"", ""jujur"", ""kritik"", ""maju"", ""perintah"", ""proyek"", ""rancang"", ""selesai"", ""tuduh""]",positif
ikn indonesia indonesia maju jadi,ikn menjadikan indonesia lebih maju ,ikn menjadikan indonesia lebih maju ,"[""ikn"", ""menjadikan"", ""indonesia"", ""lebih"", ""maju""]","[""ikn"", ""menjadikan"", ""indonesia"", ""maju""]","[""ikn"", ""indonesia"", ""jadi"", ""maju""]",positif
ikn jadi indonesia indonesia maju,ikn menjadikan indonesia lebih maju ,ikn menjadikan indonesia lebih maju ,"[""ikn"", ""menjadikan"", ""indonesia"", ""lebih"", ""maju""]","[""ikn"", ""menjadikan"", ""indonesia"", ""maju""]","[""ikn"", ""indonesia"", ""jadi"", ""maju""]",positif
bangun ikn hijau ikn bersih indonesia komitmen konsep konsep kota lestari lingkung ramah simbol,ikn: kota hijau ramah lingkungan dibangun dengan konsep smart city dan green city ikn menjadi simbol komitmen indonesia terhadap masa depan yang lestari dan bersih.    ,ikn kota hijau ramah lingkungan dibangun dengan konsep smart city dan green city ikn menjadi simbol komitmen indonesia terhadap masa depan yang lestari dan bersih    ,"[""ikn"", ""kota"", ""hijau"", ""ramah"", ""lingkungan"", ""dibangun"", ""dengan"", ""konsep"", ""smart"", ""city"", ""dan"", ""green"", ""city"", ""ikn"", ""menjadi"", ""simbol"", ""komitmen"", ""indonesia"", ""terhadap"", ""masa"", ""depan"", ""yang"", ""lestari"", ""dan"", ""bersih""]","[""ikn"", ""kota"", ""hijau"", ""ramah"", ""lingkungan"", ""dibangun"", ""konsep"", ""smart"", ""city"", ""green"", ""city"", ""ikn"", ""simbol"", ""komitmen"", ""indonesia"", ""lestari"", ""bersih""]","[""bangun"", ""bersih"", ""hijau"", ""ikn"", ""ikn"", ""indonesia"", ""komitmen"", ""konsep"", ""kota"", ""lestari"", ""lingkung"", ""ramah"", ""simbol""]",positif
bagus depan ikn pikir indonesia pasti ikn, bagusnya memikirkan bagaimana indonesia ke depannya agar lebih baik dan benar terlebih lagi ikn belum ada kepastian sama sekali, bagusnya memikirkan bagaimana indonesia ke depannya agar lebih baik dan benar terlebih lagi ikn belum ada kepastian sama sekali,"[""bagusnya"", ""memikirkan"", ""bagaimana"", ""indonesia"", ""ke"", ""depannya"", ""agar"", ""lebih"", ""baik"", ""dan"", ""benar"", ""terlebih"", ""lagi"", ""ikn"", ""belum"", ""ada"", ""kepastian"", ""sama"", ""sekali""]","[""bagusnya"", ""memikirkan"", ""indonesia"", ""depannya"", ""ikn"", ""kepastian""]","[""bagus"", ""depan"", ""ikn"", ""indonesia"", ""pasti"", ""pikir""]",positif
bangsa indah ikn ikn indonesia maju,ikn memajukan bangsa indonesia jadi lebih indah ,ikn memajukan bangsa indonesia jadi lebih indah ,"[""ikn"", ""memajukan"", ""bangsa"", ""indonesia"", ""jadi"", ""lebih"", ""indah""]","[""ikn"", ""memajukan"", ""bangsa"", ""indonesia"", ""indah""]","[""bangsa"", ""ikn"", ""indah"", ""indonesia"", ""maju""]",positif
babak bangun indonesia daya global harap ikn ikn indonesia indonesia buka maju negara nusantara nusantara saing sejarah,ikn nusantara: membuka babak baru dalam sejarah indonesia. dengan pembangunan ikn nusantara indonesia diharapkan dapat menjadi negara yang lebih maju dan berdaya saing global.   ,ikn nusantara membuka babak baru dalam sejarah indonesia dengan pembangunan ikn nusantara indonesia diharapkan dapat menjadi negara yang lebih maju dan berdaya saing global   ,"[""ikn"", ""nusantara"", ""membuka"", ""babak"", ""baru"", ""dalam"", ""sejarah"", ""indonesia"", ""dengan"", ""pembangunan"", ""ikn"", ""nusantara"", ""indonesia"", ""diharapkan"", ""dapat"", ""menjadi"", ""negara"", ""yang"", ""lebih"", ""maju"", ""dan"", ""berdaya"", ""saing"", ""global""]","[""ikn"", ""nusantara"", ""membuka"", ""babak"", ""sejarah"", ""indonesia"", ""pembangunan"", ""ikn"", ""nusantara"", ""indonesia"", ""diharapkan"", ""negara"", ""maju"", ""berdaya"", ""saing"", ""global""]","[""babak"", ""bangun"", ""buka"", ""daya"", ""global"", ""harap"", ""ikn"", ""ikn"", ""indonesia"", ""indonesia"", ""maju"", ""negara"", ""nusantara"", ""nusantara"", ""saing"", ""sejarah""]",positif
nusantara dukung ikn dukung,dukung ikn nusantara ,dukung ikn nusantara ,"[""dukung"", ""ikn"", ""nusantara""]","[""dukung"", ""ikn"", ""nusantara""]","[""dukung"", ""ikn"", ""nusantara""]",positif
global daya digital dorong cerdas hidup ikn indonesia infrastruktur kembang kualitas kuat layan masyarakat modern publik saing tingkat transportasi transportasi,ikn mendorong pengembangan infrastruktur modern dari transportasi cerdas hingga layanan publik digital. hal ini akan meningkatkan kualitas hidup masyarakat dan memperkuat daya saing global indonesia.    ,ikn mendorong pengembangan infrastruktur modern dari transportasi cerdas hingga layanan publik digital hal ini akan meningkatkan kualitas hidup masyarakat dan memperkuat daya saing global indonesia    ,"[""ikn"", ""mendorong"", ""pengembangan"", ""infrastruktur"", ""modern"", ""dari"", ""transportasi"", ""cerdas"", ""hingga"", ""layanan"", ""publik"", ""digital"", ""hal"", ""ini"", ""akan"", ""meningkatkan"", ""kualitas"", ""hidup"", ""masyarakat"", ""dan"", ""memperkuat"", ""daya"", ""saing"", ""global"", ""indonesia""]","[""ikn"", ""mendorong"", ""pengembangan"", ""infrastruktur"", ""modern"", ""transportasi"", ""cerdas"", ""layanan"", ""publik"", ""digital"", ""meningkatkan"", ""kualitas"", ""hidup"", ""masyarakat"", ""memperkuat"", ""daya"", ""saing"", ""global"", ""indonesia""]","[""cerdas"", ""daya"", ""digital"", ""dorong"", ""global"", ""hidup"", ""ikn"", ""indonesia"", ""infrastruktur"", ""kembang"", ""kualitas"", ""kuat"", ""layan"", ""masyarakat"", ""modern"", ""publik"", ""saing"", ""tingkat"", ""transportasi""]",positif
